#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CCR7	FCGR3B	9606.ENSP00000246657	9606.ENSP00000433642	0	0	0	0	0.096	0	0	0.824	0.834
CD2	GZMH	9606.ENSP00000358490	9606.ENSP00000216338	0	0	0	0	0.768	0.1	0	0.269	0.834
CD3D	NKG7	9606.ENSP00000300692	9606.ENSP00000221978	0	0	0	0	0.482	0	0	0.692	0.834
CD4	ITGB2	9606.ENSP00000011653	9606.ENSP00000380948	0	0	0	0	0.276	0.071	0	0.773	0.834
FCGR3B	CCR7	9606.ENSP00000433642	9606.ENSP00000246657	0	0	0	0	0.096	0	0	0.824	0.834
GZMH	CD2	9606.ENSP00000216338	9606.ENSP00000358490	0	0	0	0	0.768	0.1	0	0.269	0.834
ITGAM	SELPLG	9606.ENSP00000496959	9606.ENSP00000228463	0	0	0	0	0.229	0.045	0	0.793	0.834
ITGB2	CD4	9606.ENSP00000380948	9606.ENSP00000011653	0	0	0	0	0.276	0.071	0	0.773	0.834
NKG7	CD3D	9606.ENSP00000221978	9606.ENSP00000300692	0	0	0	0	0.482	0	0	0.692	0.834
SELPLG	ITGAM	9606.ENSP00000228463	9606.ENSP00000496959	0	0	0	0	0.229	0.045	0	0.793	0.834
CCR7	CCR8	9606.ENSP00000246657	9606.ENSP00000326432	0	0	0	0.811	0.086	0	0.5	0.668	0.835
CCR8	CCR7	9606.ENSP00000326432	9606.ENSP00000246657	0	0	0	0.811	0.086	0	0.5	0.668	0.835
CD8A	ITGA4	9606.ENSP00000386559	9606.ENSP00000380227	0	0	0	0	0.128	0	0	0.819	0.835
ITGA4	CD8A	9606.ENSP00000380227	9606.ENSP00000386559	0	0	0	0	0.128	0	0	0.819	0.835
BTLA	CD27	9606.ENSP00000333919	9606.ENSP00000266557	0	0	0	0	0.27	0	0	0.785	0.836
CD2	ITGB2	9606.ENSP00000358490	9606.ENSP00000380948	0	0	0	0	0.359	0	0	0.755	0.836
CD27	BTLA	9606.ENSP00000266557	9606.ENSP00000333919	0	0	0	0	0.27	0	0	0.785	0.836
IGF1R	ITGB1	9606.ENSP00000497069	9606.ENSP00000379350	0	0	0	0	0.078	0.368	0	0.741	0.836
ITGAM	PECAM1	9606.ENSP00000496959	9606.ENSP00000457421	0	0	0	0	0.258	0.067	0	0.782	0.836
ITGB1	IGF1R	9606.ENSP00000379350	9606.ENSP00000497069	0	0	0	0	0.078	0.368	0	0.741	0.836
ITGB2	CD2	9606.ENSP00000380948	9606.ENSP00000358490	0	0	0	0	0.359	0	0	0.755	0.836
PECAM1	ITGAM	9606.ENSP00000457421	9606.ENSP00000496959	0	0	0	0	0.258	0.067	0	0.782	0.836
BCL2	CD4	9606.ENSP00000381185	9606.ENSP00000011653	0	0	0	0	0.068	0.125	0	0.816	0.837
CD4	BCL2	9606.ENSP00000011653	9606.ENSP00000381185	0	0	0	0	0.068	0.125	0	0.816	0.837
FOXP3	PRF1	9606.ENSP00000365380	9606.ENSP00000398568	0	0	0	0	0.08	0.046	0	0.83	0.837
PRF1	FOXP3	9606.ENSP00000398568	9606.ENSP00000365380	0	0	0	0	0.08	0.046	0	0.83	0.837
CD19	SELL	9606.ENSP00000313419	9606.ENSP00000498227	0	0	0	0	0.2	0	0	0.805	0.838
CD2	PRF1	9606.ENSP00000358490	9606.ENSP00000398568	0	0	0	0	0.557	0.107	0	0.623	0.838
CD69	GZMB	9606.ENSP00000228434	9606.ENSP00000216341	0	0	0	0	0.197	0.046	0	0.805	0.838
GZMB	CD69	9606.ENSP00000216341	9606.ENSP00000228434	0	0	0	0	0.197	0.046	0	0.805	0.838
ITGB1	TFRC	9606.ENSP00000379350	9606.ENSP00000376197	0	0	0	0	0.117	0	0.4	0.72	0.838
PRF1	CD2	9606.ENSP00000398568	9606.ENSP00000358490	0	0	0	0	0.557	0.107	0	0.623	0.838
SELL	CD19	9606.ENSP00000498227	9606.ENSP00000313419	0	0	0	0	0.2	0	0	0.805	0.838
TFRC	ITGB1	9606.ENSP00000376197	9606.ENSP00000379350	0	0	0	0	0.117	0	0.4	0.72	0.838
CD19	FOXP3	9606.ENSP00000313419	9606.ENSP00000365380	0	0	0	0	0.072	0	0	0.833	0.839
CD28	CD5	9606.ENSP00000324890	9606.ENSP00000342681	0	0	0	0	0.419	0	0	0.735	0.839
CD5	CD28	9606.ENSP00000342681	9606.ENSP00000324890	0	0	0	0	0.419	0	0	0.735	0.839
FOXP3	CD19	9606.ENSP00000365380	9606.ENSP00000313419	0	0	0	0	0.072	0	0	0.833	0.839
CCR10	CCR7	9606.ENSP00000332504	9606.ENSP00000246657	0	0	0	0.868	0.042	0	0.5	0.694	0.84
CCR7	CCR10	9606.ENSP00000246657	9606.ENSP00000332504	0	0	0	0.868	0.042	0	0.5	0.694	0.84
CD4	FAS	9606.ENSP00000011653	9606.ENSP00000498466	0	0	0	0	0.044	0	0	0.84	0.84
FAS	CD4	9606.ENSP00000498466	9606.ENSP00000011653	0	0	0	0	0.044	0	0	0.84	0.84
NT5E	PECAM1	9606.ENSP00000257770	9606.ENSP00000457421	0	0	0	0	0	0.132	0	0.823	0.84
PECAM1	NT5E	9606.ENSP00000457421	9606.ENSP00000257770	0	0	0	0	0	0.132	0	0.823	0.84
STAM	UBQLN2	9606.ENSP00000366746	9606.ENSP00000345195	0	0	0	0	0.096	0.423	0.5	0.459	0.84
UBQLN2	STAM	9606.ENSP00000345195	9606.ENSP00000366746	0	0	0	0	0.096	0.423	0.5	0.459	0.84
CCR7	IFNG	9606.ENSP00000246657	9606.ENSP00000229135	0	0	0	0	0.125	0	0	0.825	0.841
CD5	CD69	9606.ENSP00000342681	9606.ENSP00000228434	0	0	0	0	0.178	0	0	0.814	0.841
CD69	CD5	9606.ENSP00000228434	9606.ENSP00000342681	0	0	0	0	0.178	0	0	0.814	0.841
CD8A	FAS	9606.ENSP00000386559	9606.ENSP00000498466	0	0	0	0	0.058	0	0	0.839	0.841
FAS	CD8A	9606.ENSP00000498466	9606.ENSP00000386559	0	0	0	0	0.058	0	0	0.839	0.841
IFNG	CCR7	9606.ENSP00000229135	9606.ENSP00000246657	0	0	0	0	0.125	0	0	0.825	0.841
IL2RA	TBX21	9606.ENSP00000369293	9606.ENSP00000177694	0	0	0	0	0.167	0	0	0.817	0.841
TBX21	IL2RA	9606.ENSP00000177694	9606.ENSP00000369293	0	0	0	0	0.167	0	0	0.817	0.841
CD19	CD28	9606.ENSP00000313419	9606.ENSP00000324890	0	0	0	0	0.146	0	0	0.822	0.842
CD28	CD19	9606.ENSP00000324890	9606.ENSP00000313419	0	0	0	0	0.146	0	0	0.822	0.842
ITGA4	SELL	9606.ENSP00000380227	9606.ENSP00000498227	0	0	0	0	0.165	0	0	0.818	0.842
SELL	ITGA4	9606.ENSP00000498227	9606.ENSP00000380227	0	0	0	0	0.165	0	0	0.818	0.842
AIF1	ITGAM	9606.ENSP00000365227	9606.ENSP00000496959	0	0	0	0	0.256	0	0	0.798	0.843
ITGAM	AIF1	9606.ENSP00000496959	9606.ENSP00000365227	0	0	0	0	0.256	0	0	0.798	0.843
CD5	TNFRSF8	9606.ENSP00000342681	9606.ENSP00000263932	0	0	0	0	0.067	0	0	0.84	0.844
TNFRSF8	CD5	9606.ENSP00000263932	9606.ENSP00000342681	0	0	0	0	0.067	0	0	0.84	0.844
CD28	IL2RA	9606.ENSP00000324890	9606.ENSP00000369293	0	0	0	0	0.187	0	0	0.819	0.846
CD3D	IL7R	9606.ENSP00000300692	9606.ENSP00000306157	0	0	0	0	0.453	0	0.4	0.571	0.846
CD3E	CD52	9606.ENSP00000354566	9606.ENSP00000363330	0	0	0	0	0.672	0	0	0.55	0.846
CD52	CD3E	9606.ENSP00000363330	9606.ENSP00000354566	0	0	0	0	0.672	0	0	0.55	0.846
CXCR3	FOXP3	9606.ENSP00000362795	9606.ENSP00000365380	0	0	0	0	0.123	0	0	0.832	0.846
FOXP3	CXCR3	9606.ENSP00000365380	9606.ENSP00000362795	0	0	0	0	0.123	0	0	0.832	0.846
IL2RA	CD28	9606.ENSP00000369293	9606.ENSP00000324890	0	0	0	0	0.187	0	0	0.819	0.846
IL7R	CD3D	9606.ENSP00000306157	9606.ENSP00000300692	0	0	0	0	0.453	0	0.4	0.571	0.846
PDCD1	TIGIT	9606.ENSP00000335062	9606.ENSP00000419085	0	0	0	0	0.177	0	0	0.821	0.846
TIGIT	PDCD1	9606.ENSP00000419085	9606.ENSP00000335062	0	0	0	0	0.177	0	0	0.821	0.846
BCL2	CD5	9606.ENSP00000381185	9606.ENSP00000342681	0	0	0	0	0.138	0	0	0.83	0.847
CD2	NKG7	9606.ENSP00000358490	9606.ENSP00000221978	0	0	0	0	0.767	0	0	0.37	0.847
CD5	BCL2	9606.ENSP00000342681	9606.ENSP00000381185	0	0	0	0	0.138	0	0	0.83	0.847
GZMB	GZMH	9606.ENSP00000216341	9606.ENSP00000216338	0	0	0.055	0.97	0.841	0	0	0.065	0.847
GZMH	GZMB	9606.ENSP00000216338	9606.ENSP00000216341	0	0	0.055	0.97	0.841	0	0	0.065	0.847
NKG7	CD2	9606.ENSP00000221978	9606.ENSP00000358490	0	0	0	0	0.767	0	0	0.37	0.847
CD5	NCAM1	9606.ENSP00000342681	9606.ENSP00000480132	0	0	0	0	0	0.263	0	0.803	0.848
GNLY	IL2RB	9606.ENSP00000436423	9606.ENSP00000216223	0	0	0	0	0.768	0	0	0.372	0.848
IL2RB	GNLY	9606.ENSP00000216223	9606.ENSP00000436423	0	0	0	0	0.768	0	0	0.372	0.848
NCAM1	CD5	9606.ENSP00000480132	9606.ENSP00000342681	0	0	0	0	0	0.263	0	0.803	0.848
CD3E	CD6	9606.ENSP00000354566	9606.ENSP00000323280	0	0	0	0	0.684	0	0	0.543	0.849
CD6	CD3E	9606.ENSP00000323280	9606.ENSP00000354566	0	0	0	0	0.684	0	0	0.543	0.849
CCR6	IFNG	9606.ENSP00000343952	9606.ENSP00000229135	0	0	0	0	0.047	0	0	0.85	0.85
CTLA4	PRF1	9606.ENSP00000497102	9606.ENSP00000398568	0	0	0	0	0.167	0	0	0.828	0.85
FGFBP2	GNLY	9606.ENSP00000259989	9606.ENSP00000436423	0	0	0	0	0.65	0	0	0.591	0.85
GNLY	FGFBP2	9606.ENSP00000436423	9606.ENSP00000259989	0	0	0	0	0.65	0	0	0.591	0.85
IFNG	CCR6	9606.ENSP00000229135	9606.ENSP00000343952	0	0	0	0	0.047	0	0	0.85	0.85
PRF1	CTLA4	9606.ENSP00000398568	9606.ENSP00000497102	0	0	0	0	0.167	0	0	0.828	0.85
CCR7	FCGR3A	9606.ENSP00000246657	9606.ENSP00000356946	0	0	0	0	0.191	0	0	0.823	0.851
FCGR3A	CCR7	9606.ENSP00000356946	9606.ENSP00000246657	0	0	0	0	0.191	0	0	0.823	0.851
IL7R	SELL	9606.ENSP00000306157	9606.ENSP00000498227	0	0	0	0	0.197	0	0	0.822	0.851
LEF1	TCF7	9606.ENSP00000265165	9606.ENSP00000340347	0	0	0	0.884	0.284	0.095	0.54	0.56	0.851
SELL	IL7R	9606.ENSP00000498227	9606.ENSP00000306157	0	0	0	0	0.197	0	0	0.822	0.851
TCF7	LEF1	9606.ENSP00000340347	9606.ENSP00000265165	0	0	0	0.884	0.284	0.095	0.54	0.56	0.851
CD3D	PDCD1	9606.ENSP00000300692	9606.ENSP00000335062	0	0	0	0	0.177	0	0.5	0.669	0.852
FCGR3A	SELL	9606.ENSP00000356946	9606.ENSP00000498227	0	0	0	0	0.261	0	0	0.808	0.852
MCAM	PECAM1	9606.ENSP00000264036	9606.ENSP00000457421	0	0	0	0	0.062	0	0	0.849	0.852
PDCD1	CD3D	9606.ENSP00000335062	9606.ENSP00000300692	0	0	0	0	0.177	0	0.5	0.669	0.852
PECAM1	MCAM	9606.ENSP00000457421	9606.ENSP00000264036	0	0	0	0	0.062	0	0	0.849	0.852
SELL	FCGR3A	9606.ENSP00000498227	9606.ENSP00000356946	0	0	0	0	0.261	0	0	0.808	0.852
FCGR3B	IL7R	9606.ENSP00000433642	9606.ENSP00000306157	0	0	0	0	0.118	0	0	0.841	0.853
IL7R	FCGR3B	9606.ENSP00000306157	9606.ENSP00000433642	0	0	0	0	0.118	0	0	0.841	0.853
CD27	IL7R	9606.ENSP00000266557	9606.ENSP00000306157	0	0	0	0	0.261	0	0	0.81	0.854
IL7R	CD27	9606.ENSP00000306157	9606.ENSP00000266557	0	0	0	0	0.261	0	0	0.81	0.854
FOXP3	ITGAM	9606.ENSP00000365380	9606.ENSP00000496959	0	0	0	0	0.068	0	0	0.851	0.855
ITGAM	FOXP3	9606.ENSP00000496959	9606.ENSP00000365380	0	0	0	0	0.068	0	0	0.851	0.855
B3GAT1	CD8A	9606.ENSP00000433847	9606.ENSP00000386559	0	0	0	0	0.127	0	0	0.842	0.856
CD28	CD38	9606.ENSP00000324890	9606.ENSP00000226279	0	0	0	0	0.151	0	0	0.837	0.856
CD38	CD28	9606.ENSP00000226279	9606.ENSP00000324890	0	0	0	0	0.151	0	0	0.837	0.856
CD3D	CD6	9606.ENSP00000300692	9606.ENSP00000323280	0	0	0	0	0.643	0.066	0	0.602	0.856
CD6	CD3D	9606.ENSP00000323280	9606.ENSP00000300692	0	0	0	0	0.643	0.066	0	0.602	0.856
CD8A	B3GAT1	9606.ENSP00000386559	9606.ENSP00000433847	0	0	0	0	0.127	0	0	0.842	0.856
FCGR3B	SELL	9606.ENSP00000433642	9606.ENSP00000498227	0	0	0	0	0.284	0	0	0.808	0.856
SELL	FCGR3B	9606.ENSP00000498227	9606.ENSP00000433642	0	0	0	0	0.284	0	0	0.808	0.856
CCR7	CD28	9606.ENSP00000246657	9606.ENSP00000324890	0	0	0	0	0.189	0	0	0.831	0.857
CD28	CCR7	9606.ENSP00000324890	9606.ENSP00000246657	0	0	0	0	0.189	0	0	0.831	0.857
CD3G	PTPRC	9606.ENSP00000431445	9606.ENSP00000411355	0	0	0	0	0.39	0	0.4	0.641	0.857
PTPRC	CD3G	9606.ENSP00000411355	9606.ENSP00000431445	0	0	0	0	0.39	0	0.4	0.641	0.857
CD19	IFNG	9606.ENSP00000313419	9606.ENSP00000229135	0	0	0	0	0.062	0	0	0.855	0.858
FCGR3A	IL7R	9606.ENSP00000356946	9606.ENSP00000306157	0	0	0	0	0.152	0	0	0.84	0.858
IFNG	CD19	9606.ENSP00000229135	9606.ENSP00000313419	0	0	0	0	0.062	0	0	0.855	0.858
IL7R	FCGR3A	9606.ENSP00000306157	9606.ENSP00000356946	0	0	0	0	0.152	0	0	0.84	0.858
CD19	CD69	9606.ENSP00000313419	9606.ENSP00000228434	0	0	0	0	0.188	0	0	0.833	0.859
CD69	CD19	9606.ENSP00000228434	9606.ENSP00000313419	0	0	0	0	0.188	0	0	0.833	0.859
CD27	IFNG	9606.ENSP00000266557	9606.ENSP00000229135	0	0	0	0	0.11	0	0	0.849	0.86
CXCR3	SELL	9606.ENSP00000362795	9606.ENSP00000498227	0	0	0	0	0.129	0	0	0.846	0.86
IFNG	CD27	9606.ENSP00000229135	9606.ENSP00000266557	0	0	0	0	0.11	0	0	0.849	0.86
SELL	CXCR3	9606.ENSP00000498227	9606.ENSP00000362795	0	0	0	0	0.129	0	0	0.846	0.86
B3GAT1	CD27	9606.ENSP00000433847	9606.ENSP00000266557	0	0	0	0	0	0	0	0.861	0.861
CD27	B3GAT1	9606.ENSP00000266557	9606.ENSP00000433847	0	0	0	0	0	0	0	0.861	0.861
CD38	FCGR3A	9606.ENSP00000226279	9606.ENSP00000356946	0	0	0	0	0.105	0.322	0	0.789	0.861
CD8A	TIGIT	9606.ENSP00000386559	9606.ENSP00000419085	0	0	0	0	0.386	0	0	0.784	0.861
FCGR3A	CD38	9606.ENSP00000356946	9606.ENSP00000226279	0	0	0	0	0.105	0.322	0	0.789	0.861
IL7R	KLRB1	9606.ENSP00000306157	9606.ENSP00000229402	0	0	0	0	0.335	0	0	0.8	0.861
KLRB1	IL7R	9606.ENSP00000229402	9606.ENSP00000306157	0	0	0	0	0.335	0	0	0.8	0.861
TIGIT	CD8A	9606.ENSP00000419085	9606.ENSP00000386559	0	0	0	0	0.386	0	0	0.784	0.861
FOXP3	SELL	9606.ENSP00000365380	9606.ENSP00000498227	0	0	0	0	0.114	0	0	0.85	0.862
KLRD1	LILRB1	9606.ENSP00000338130	9606.ENSP00000315997	0	0	0	0	0.108	0	0	0.852	0.862
LILRB1	KLRD1	9606.ENSP00000315997	9606.ENSP00000338130	0	0	0	0	0.108	0	0	0.852	0.862
SELL	FOXP3	9606.ENSP00000498227	9606.ENSP00000365380	0	0	0	0	0.114	0	0	0.85	0.862
CD27	CXCR3	9606.ENSP00000266557	9606.ENSP00000362795	0	0	0	0	0.285	0	0	0.817	0.863
CD3E	IL7R	9606.ENSP00000354566	9606.ENSP00000306157	0	0	0.219	0	0.253	0	0	0.784	0.863
CXCR3	CD27	9606.ENSP00000362795	9606.ENSP00000266557	0	0	0	0	0.285	0	0	0.817	0.863
GZMB	KLRD1	9606.ENSP00000216341	9606.ENSP00000338130	0	0	0	0	0.556	0.046	0	0.703	0.863
IFNG	NCAM1	9606.ENSP00000229135	9606.ENSP00000480132	0	0	0	0	0.076	0	0	0.858	0.863
IL7R	CD3E	9606.ENSP00000306157	9606.ENSP00000354566	0	0	0.219	0	0.253	0	0	0.784	0.863
KLRD1	GZMB	9606.ENSP00000338130	9606.ENSP00000216341	0	0	0	0	0.556	0.046	0	0.703	0.863
NCAM1	IFNG	9606.ENSP00000480132	9606.ENSP00000229135	0	0	0	0	0.076	0	0	0.858	0.863
CD38	PTPRC	9606.ENSP00000226279	9606.ENSP00000411355	0	0	0	0	0.185	0	0	0.84	0.864
CD4	CXCR3	9606.ENSP00000011653	9606.ENSP00000362795	0	0	0	0	0.097	0.091	0	0.848	0.864
CXCR3	CD4	9606.ENSP00000362795	9606.ENSP00000011653	0	0	0	0	0.097	0.091	0	0.848	0.864
PTPRC	CD38	9606.ENSP00000411355	9606.ENSP00000226279	0	0	0	0	0.185	0	0	0.84	0.864
CD28	CD69	9606.ENSP00000324890	9606.ENSP00000228434	0	0	0	0	0.237	0	0	0.831	0.865
CD69	CD28	9606.ENSP00000228434	9606.ENSP00000324890	0	0	0	0	0.237	0	0	0.831	0.865
CD27	CD69	9606.ENSP00000266557	9606.ENSP00000228434	0	0	0	0	0.166	0	0	0.846	0.866
CD69	CD27	9606.ENSP00000228434	9606.ENSP00000266557	0	0	0	0	0.166	0	0	0.846	0.866
GZMH	ZNF683	9606.ENSP00000216338	9606.ENSP00000388792	0	0	0	0	0.766	0	0	0.451	0.866
ZNF683	GZMH	9606.ENSP00000388792	9606.ENSP00000216338	0	0	0	0	0.766	0	0	0.451	0.866
CD28	IL17A	9606.ENSP00000324890	9606.ENSP00000497968	0	0	0	0	0.062	0	0	0.863	0.867
CD3G	FCGR3A	9606.ENSP00000431445	9606.ENSP00000356946	0	0	0	0	0.078	0	0.8	0.338	0.867
FCGR3A	CD3G	9606.ENSP00000356946	9606.ENSP00000431445	0	0	0	0	0.078	0	0.8	0.338	0.867
IL17A	CD28	9606.ENSP00000497968	9606.ENSP00000324890	0	0	0	0	0.062	0	0	0.863	0.867
IL2RB	KLRD1	9606.ENSP00000216223	9606.ENSP00000338130	0	0	0	0	0.534	0	0	0.728	0.868
KLRD1	IL2RB	9606.ENSP00000338130	9606.ENSP00000216223	0	0	0	0	0.534	0	0	0.728	0.868
B3GAT1	CD28	9606.ENSP00000433847	9606.ENSP00000324890	0	0	0	0	0.056	0	0	0.867	0.869
CD28	B3GAT1	9606.ENSP00000324890	9606.ENSP00000433847	0	0	0	0	0.056	0	0	0.867	0.869
CD27	TNFRSF18	9606.ENSP00000266557	9606.ENSP00000328207	0	0	0	0	0.072	0	0	0.865	0.87
IFNG	SELL	9606.ENSP00000229135	9606.ENSP00000498227	0	0	0	0	0.126	0	0	0.857	0.87
IFNG	KLRD1	9606.ENSP00000229135	9606.ENSP00000338130	0	0	0	0	0.33	0	0	0.815	0.87
ITGB2	PTPRC	9606.ENSP00000380948	9606.ENSP00000411355	0	0	0	0	0.53	0.091	0	0.721	0.87
KLRD1	IFNG	9606.ENSP00000338130	9606.ENSP00000229135	0	0	0	0	0.33	0	0	0.815	0.87
PTPRC	ITGB2	9606.ENSP00000411355	9606.ENSP00000380948	0	0	0	0	0.53	0.091	0	0.721	0.87
SELL	IFNG	9606.ENSP00000498227	9606.ENSP00000229135	0	0	0	0	0.126	0	0	0.857	0.87
TNFRSF18	CD27	9606.ENSP00000328207	9606.ENSP00000266557	0	0	0	0	0.072	0	0	0.865	0.87
APEX1	NPM1	9606.ENSP00000216714	9606.ENSP00000296930	0	0	0	0	0.203	0.469	0	0.72	0.871
ATM	MYC	9606.ENSP00000278616	9606.ENSP00000478887	0	0	0	0	0.06	0.129	0	0.855	0.871
CD2	CD52	9606.ENSP00000358490	9606.ENSP00000363330	0	0	0	0	0.588	0	0	0.701	0.871
CD4	TNFRSF18	9606.ENSP00000011653	9606.ENSP00000328207	0	0	0	0	0	0	0	0.871	0.871
CD52	CD2	9606.ENSP00000363330	9606.ENSP00000358490	0	0	0	0	0.588	0	0	0.701	0.871
CTLA4	IL2RA	9606.ENSP00000497102	9606.ENSP00000369293	0	0	0	0	0.366	0	0	0.805	0.871
FOXP3	IL7R	9606.ENSP00000365380	9606.ENSP00000306157	0	0	0	0	0	0	0	0.871	0.871
GZMB	NCAM1	9606.ENSP00000216341	9606.ENSP00000480132	0	0	0	0	0.069	0.113	0	0.856	0.871
IGF1R	RACK1	9606.ENSP00000497069	9606.ENSP00000426909	0	0	0	0	0	0.688	0	0.603	0.871
IL2RA	CTLA4	9606.ENSP00000369293	9606.ENSP00000497102	0	0	0	0	0.366	0	0	0.805	0.871
IL7R	FOXP3	9606.ENSP00000306157	9606.ENSP00000365380	0	0	0	0	0	0	0	0.871	0.871
MYC	ATM	9606.ENSP00000478887	9606.ENSP00000278616	0	0	0	0	0.06	0.129	0	0.855	0.871
NCAM1	GZMB	9606.ENSP00000480132	9606.ENSP00000216341	0	0	0	0	0.069	0.113	0	0.856	0.871
NPM1	APEX1	9606.ENSP00000296930	9606.ENSP00000216714	0	0	0	0	0.203	0.469	0	0.72	0.871
RACK1	IGF1R	9606.ENSP00000426909	9606.ENSP00000497069	0	0	0	0	0	0.688	0	0.603	0.871
TNFRSF18	CD4	9606.ENSP00000328207	9606.ENSP00000011653	0	0	0	0	0	0	0	0.871	0.871
CCR6	CCR8	9606.ENSP00000343952	9606.ENSP00000326432	0	0	0	0.832	0.075	0	0.5	0.746	0.872
CCR8	CCR6	9606.ENSP00000326432	9606.ENSP00000343952	0	0	0	0.832	0.075	0	0.5	0.746	0.872
CD2	PTPRC	9606.ENSP00000358490	9606.ENSP00000411355	0	0	0	0	0.406	0.292	0	0.72	0.872
PRF1	TBX21	9606.ENSP00000398568	9606.ENSP00000177694	0	0	0	0	0.548	0.046	0	0.727	0.872
PTPRC	CD2	9606.ENSP00000411355	9606.ENSP00000358490	0	0	0	0	0.406	0.292	0	0.72	0.872
TBX21	PRF1	9606.ENSP00000177694	9606.ENSP00000398568	0	0	0	0	0.548	0.046	0	0.727	0.872
CD2	GZMB	9606.ENSP00000358490	9606.ENSP00000216341	0	0	0	0	0.617	0.1	0	0.665	0.874
GZMB	CD2	9606.ENSP00000216341	9606.ENSP00000358490	0	0	0	0	0.617	0.1	0	0.665	0.874
CD4	IL2RB	9606.ENSP00000011653	9606.ENSP00000216223	0	0	0	0	0.252	0	0	0.84	0.875
CTLA4	IL4	9606.ENSP00000497102	9606.ENSP00000231449	0	0	0	0	0.144	0	0	0.86	0.875
IL2RB	CD4	9606.ENSP00000216223	9606.ENSP00000011653	0	0	0	0	0.252	0	0	0.84	0.875
IL4	CTLA4	9606.ENSP00000231449	9606.ENSP00000497102	0	0	0	0	0.144	0	0	0.86	0.875
NCAM1	PTPRC	9606.ENSP00000480132	9606.ENSP00000411355	0	0	0	0	0	0.071	0	0.871	0.875
PTPRC	NCAM1	9606.ENSP00000411355	9606.ENSP00000480132	0	0	0	0	0	0.071	0	0.871	0.875
TIGIT	TNFRSF18	9606.ENSP00000419085	9606.ENSP00000328207	0	0	0	0	0.096	0	0	0.869	0.876
TNFRSF18	TIGIT	9606.ENSP00000328207	9606.ENSP00000419085	0	0	0	0	0.096	0	0	0.869	0.876
CCR7	PTPRC	9606.ENSP00000246657	9606.ENSP00000411355	0	0	0	0	0.267	0	0	0.84	0.877
GZMH	KLRD1	9606.ENSP00000216338	9606.ENSP00000338130	0	0	0	0	0.779	0.046	0	0.463	0.877
KLRD1	GZMH	9606.ENSP00000338130	9606.ENSP00000216338	0	0	0	0	0.779	0.046	0	0.463	0.877
PTPRC	CCR7	9606.ENSP00000411355	9606.ENSP00000246657	0	0	0	0	0.267	0	0	0.84	0.877
GZMH	GZMK	9606.ENSP00000216338	9606.ENSP00000231009	0	0	0.115	0.85	0.78	0	0	0.425	0.878
GZMK	GZMH	9606.ENSP00000231009	9606.ENSP00000216338	0	0	0.115	0.85	0.78	0	0	0.425	0.878
CD19	IL4	9606.ENSP00000313419	9606.ENSP00000231449	0	0	0	0	0.12	0	0	0.868	0.879
FOXP3	PTPRC	9606.ENSP00000365380	9606.ENSP00000411355	0	0	0	0	0.062	0.051	0	0.876	0.879
IL4	CD19	9606.ENSP00000231449	9606.ENSP00000313419	0	0	0	0	0.12	0	0	0.868	0.879
PTPRC	FOXP3	9606.ENSP00000411355	9606.ENSP00000365380	0	0	0	0	0.062	0.051	0	0.876	0.879
CCR6	CD4	9606.ENSP00000343952	9606.ENSP00000011653	0	0	0	0	0.043	0.091	0	0.873	0.88
CCR7	CD19	9606.ENSP00000246657	9606.ENSP00000313419	0	0	0	0	0.457	0	0	0.788	0.88
CD19	CCR7	9606.ENSP00000313419	9606.ENSP00000246657	0	0	0	0	0.457	0	0	0.788	0.88
CD4	TFRC	9606.ENSP00000011653	9606.ENSP00000376197	0	0	0	0	0.055	0.096	0.4	0.794	0.88
CD4	CCR6	9606.ENSP00000011653	9606.ENSP00000343952	0	0	0	0	0.043	0.091	0	0.873	0.88
CTLA4	IL17A	9606.ENSP00000497102	9606.ENSP00000497968	0	0	0	0	0.079	0	0	0.875	0.88
IL17A	CTLA4	9606.ENSP00000497968	9606.ENSP00000497102	0	0	0	0	0.079	0	0	0.875	0.88
TFRC	CD4	9606.ENSP00000376197	9606.ENSP00000011653	0	0	0	0	0.055	0.096	0.4	0.794	0.88
CD69	PTPRC	9606.ENSP00000228434	9606.ENSP00000411355	0	0	0	0	0.319	0.071	0	0.829	0.882
PTPRC	CD69	9606.ENSP00000411355	9606.ENSP00000228434	0	0	0	0	0.319	0.071	0	0.829	0.882
CD4	NCAM1	9606.ENSP00000011653	9606.ENSP00000480132	0	0	0	0	0	0	0	0.883	0.883
NCAM1	CD4	9606.ENSP00000480132	9606.ENSP00000011653	0	0	0	0	0	0	0	0.883	0.883
CCR7	CD38	9606.ENSP00000246657	9606.ENSP00000226279	0	0	0	0	0.134	0	0	0.871	0.884
CD38	CD8A	9606.ENSP00000226279	9606.ENSP00000386559	0	0	0	0	0.144	0	0	0.871	0.884
CD38	CCR7	9606.ENSP00000226279	9606.ENSP00000246657	0	0	0	0	0.134	0	0	0.871	0.884
CD8A	CD38	9606.ENSP00000386559	9606.ENSP00000226279	0	0	0	0	0.144	0	0	0.871	0.884
HAVCR2	IFNG	9606.ENSP00000312002	9606.ENSP00000229135	0	0	0	0	0.146	0	0	0.871	0.885
